id,text,author_id,created_at,public_metrics,reply_settings,entities,possibly_sensitive,edit_history_tweet_ids,source,lang,referenced_tweets,conversation_id,in_reply_to_user_id,attachments,withheld,predictions
1165292447301341184,RT @NHC_Atlantic: Tropical Depression #Five has formed over the tropical Atlantic and is expected to strengthen to a tropical storm while i…,34819760,2019-08-24T15:59:04.000Z,"{'retweet_count': 520, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 18, 'end': 36, 'probability': 0.7397, 'type': 'Other', 'normalized_text': 'Tropical Depression'}, {'start': 64, 'end': 80, 'probability': 0.5431, 'type': 'Place', 'normalized_text': 'tropical Atlantic'}], 'hashtags': [{'start': 38, 'end': 43, 'tag': 'Five'}], 'mentions': [{'start': 3, 'end': 16, 'username': 'NHC_Atlantic', 'id': '299798272'}]}",False,['1165292447301341184'],Twitter for iPhone,en,"[{'type': 'retweeted', 'id': '1165283015599280128'}]",1165292447301341184,,,,1
1165292446118490112,"98L forecast to become a depression; the Euro says a hurricane well offshore in the North Atlantic next week with East Coast impacts limited to elevated surf/rip currents. T.D. #5 forecast to be a T.S. Sunday with early week island impacts.  Take a look:
https://t.co/kMP0NF5AIT https://t.co/mOoSyRDzXn",24111487,2019-08-24T15:59:03.000Z,"{'retweet_count': 17, 'reply_count': 5, 'like_count': 74, 'quote_count': 1}",everyone,"{'urls': [{'start': 255, 'end': 278, 'url': 'https://t.co/kMP0NF5AIT', 'expanded_url': 'https://www.nhc.noaa.gov/refresh/graphics_at5+shtml/144923.shtml?cone#contents', 'display_url': 'nhc.noaa.gov/refresh/graphi…'}, {'start': 279, 'end': 302, 'url': 'https://t.co/mOoSyRDzXn', 'expanded_url': 'https://twitter.com/mikeseidel/status/1165292446118490112/photo/1', 'display_url': 'pic.twitter.com/mOoSyRDzXn', 'media_key': '16_1165292426510180354'}], 'annotations': [{'start': 41, 'end': 44, 'probability': 0.6959, 'type': 'Other', 'normalized_text': 'Euro'}, {'start': 84, 'end': 97, 'probability': 0.9463, 'type': 'Place', 'normalized_text': 'North Atlantic'}, {'start': 114, 'end': 123, 'probability': 0.9248, 'type': 'Place', 'normalized_text': 'East Coast'}, {'start': 198, 'end': 199, 'probability': 0.3752, 'type': 'Other', 'normalized_text': '.S'}]}",False,['1165292446118490112'],Twitter for Android,en,,1165292446118490112,,{'media_keys': ['16_1165292426510180354']},,1
1165292417567940608,"RT @NWSKeyWest: 27 years ago, Andrew made landfall near Homestead as a Category 5 hurricane, causing extensive damage in the Upper Keys. Ke…",701479367390601217,2019-08-24T15:58:57.000Z,"{'retweet_count': 140, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 30, 'end': 35, 'probability': 0.8293, 'type': 'Person', 'normalized_text': 'Andrew'}, {'start': 56, 'end': 64, 'probability': 0.3988, 'type': 'Other', 'normalized_text': 'Homestead'}, {'start': 125, 'end': 134, 'probability': 0.5864, 'type': 'Place', 'normalized_text': 'Upper Keys'}], 'mentions': [{'start': 3, 'end': 14, 'username': 'NWSKeyWest', 'id': '590300532'}]}",False,['1165292417567940608'],Twitter for iPad,en,"[{'type': 'retweeted', 'id': '1165232431185551360'}]",1165292417567940608,,,,1
1165292417169408001,@OfficialJoelF Looking at this and waiting for Hurricane Andrew: Remastered Edition,182519056,2019-08-24T15:58:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 47, 'end': 62, 'probability': 0.7774, 'type': 'Person', 'normalized_text': 'Hurricane Andrew'}, {'start': 76, 'end': 82, 'probability': 0.5732, 'type': 'Other', 'normalized_text': 'Edition'}], 'mentions': [{'start': 0, 'end': 14, 'username': 'OfficialJoelF', 'id': '628776007'}]}",False,['1165292417169408001'],Twitter for iPhone,en,"[{'type': 'replied_to', 'id': '1165281812559667200'}]",1165281812559667200,628776007.0,,,1
1165292412870246400,"RT @OfficialJoelF: ON THIS DAY: Hurricane Andrew made landfall in South Florida in 1992 as a Cat. 5.

https://t.co/tnHcAH0wch https://t.co/…",497419624,2019-08-24T15:58:55.000Z,"{'retweet_count': 98, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 102, 'end': 125, 'url': 'https://t.co/tnHcAH0wch', 'expanded_url': 'https://wsvn.com/news/local/remembering-hurricane-andrew-on-its-27th-anniversary/', 'display_url': 'wsvn.com/news/local/rem…'}], 'annotations': [{'start': 32, 'end': 47, 'probability': 0.3973, 'type': 'Person', 'normalized_text': 'Hurricane Andrew'}, {'start': 66, 'end': 78, 'probability': 0.9595, 'type': 'Place', 'normalized_text': 'South Florida'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'OfficialJoelF', 'id': '628776007'}]}",False,['1165292412870246400'],Twitter for iPhone,en,"[{'type': 'retweeted', 'id': '1165281812559667200'}]",1165292412870246400,,,,1
1165292393886826497,"RT @NWS: Tropical Depression Five has formed east-southeast of the Lesser Antilles. Gradual strengthening is forecast, and the system may b…",43289131,2019-08-24T15:58:51.000Z,"{'retweet_count': 330, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 9, 'end': 32, 'probability': 0.8319, 'type': 'Other', 'normalized_text': 'Tropical Depression Five'}, {'start': 67, 'end': 81, 'probability': 0.4132, 'type': 'Place', 'normalized_text': 'Lesser Antilles'}], 'mentions': [{'start': 3, 'end': 7, 'username': 'NWS', 'id': '454313925'}]}",False,['1165292393886826497'],Twitter for Android,en,"[{'type': 'retweeted', 'id': '1165291849852104704'}]",1165292393886826497,,,,1
1165292385036750848,RT @ai6yrham: Models show this as a TS hitting #Dominica then turning into a #hurricane brushing through #PuertoRico. I'm hoping that roofs…,449314153,2019-08-24T15:58:49.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 48, 'end': 55, 'probability': 0.4314, 'type': 'Other', 'normalized_text': 'Dominica'}, {'start': 106, 'end': 115, 'probability': 0.9349, 'type': 'Place', 'normalized_text': 'PuertoRico'}], 'hashtags': [{'start': 47, 'end': 56, 'tag': 'Dominica'}, {'start': 77, 'end': 87, 'tag': 'hurricane'}, {'start': 105, 'end': 116, 'tag': 'PuertoRico'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'ai6yrham', 'id': '910623276778405888'}]}",False,['1165292385036750848'],Twitter for iPhone,en,"[{'type': 'retweeted', 'id': '1165283798981857280'}]",1165292385036750848,,,,1
1165292365424275459,RT @pattrn: We’re live with @bestfriends talking about what you should prepare for your pet in case a #hurricane comes your way! https://t.…,18849185,2019-08-24T15:58:44.000Z,"{'retweet_count': 36, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'hashtags': [{'start': 102, 'end': 112, 'tag': 'hurricane'}], 'mentions': [{'start': 3, 'end': 10, 'username': 'pattrn', 'id': '986956174301032449'}, {'start': 28, 'end': 40, 'username': 'bestfriends', 'id': '15506034'}]}",False,['1165292365424275459'],Twitter for Android,en,"[{'type': 'retweeted', 'id': '1164929949599326208'}]",1165292365424275459,,,,1
1165292364140883968,"It's never too early to be prepared ... #hurricaneseason #gonoles

RT @NWS: Tropical Depression Five has formed east-southeast of the Lesser Antilles. Gradual strengthening is forecast, and the system may become a tropical storm later tonight or on Sunday. https://t.co/rJbuYpzgMA",765261445290270720,2019-08-24T15:58:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 257, 'end': 280, 'url': 'https://t.co/rJbuYpzgMA', 'expanded_url': 'https://twitter.com/NWS/status/1165291849852104704/photo/1', 'display_url': 'pic.twitter.com/rJbuYpzgMA', 'media_key': '3_1165291841136279552'}], 'annotations': [{'start': 76, 'end': 94, 'probability': 0.5593, 'type': 'Other', 'normalized_text': 'Tropical Depression'}, {'start': 134, 'end': 148, 'probability': 0.5996, 'type': 'Place', 'normalized_text': 'Lesser Antilles'}], 'hashtags': [{'start': 40, 'end': 56, 'tag': 'hurricaneseason'}, {'start': 57, 'end': 65, 'tag': 'gonoles'}], 'mentions': [{'start': 70, 'end': 74, 'username': 'NWS', 'id': '454313925'}]}",False,['1165292364140883968'],Hootsuite Inc.,en,,1165292364140883968,,{'media_keys': ['3_1165291841136279552']},,1
1165292360546357248,"@youvebeenskold I only tweet garbage, you know this",808369661272330240,2019-08-24T15:58:43.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",everyone,"{'mentions': [{'start': 0, 'end': 15, 'username': 'youvebeenskold', 'id': '1059090311761211392'}]}",False,['1165292360546357248'],Twitter for iPhone,en,"[{'type': 'replied_to', 'id': '1165291928331571205'}]",1165291928331571205,1.0590903117612114e+18,,,1
1165292335837667331,"RT @GarciaManny4: @trudythought @genymg 
BULLETIN
Tropical Depression Five Advisory Number   1
NWS National Hurricane Center Miami FL  AL05…",712286149,2019-08-24T15:58:37.000Z,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 50, 'end': 73, 'probability': 0.5603, 'type': 'Other', 'normalized_text': 'Tropical Depression Five'}, {'start': 108, 'end': 123, 'probability': 0.3959, 'type': 'Place', 'normalized_text': 'Hurricane Center'}, {'start': 125, 'end': 129, 'probability': 0.667, 'type': 'Place', 'normalized_text': 'Miami'}, {'start': 131, 'end': 132, 'probability': 0.4411, 'type': 'Place', 'normalized_text': 'FL'}], 'mentions': [{'start': 3, 'end': 16, 'username': 'GarciaManny4', 'id': '746107880466591744'}, {'start': 18, 'end': 31, 'username': 'trudythought', 'id': '337821846'}, {'start': 32, 'end': 39, 'username': 'genymg', 'id': '712286149'}]}",False,['1165292335837667331'],Twitter Web App,en,"[{'type': 'retweeted', 'id': '1165291295096692736'}]",1165292335837667331,,,,1
1165292332012494849,I knw ✌🏾 REAL hurricane fans an they backed out our bet for this gator game 🤣🤣🤣. I’m slick mad cuz i wanted that donation,42765853,2019-08-24T15:58:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 2}",everyone,,False,['1165292332012494849'],Twitter for iPhone,en,,1165292332012494849,,,,1
1165292327373606912,RT @268Weather: #Disturbance_AL99 is now #TropicalDepression_Five and could be a hurricane upon arrival in the #Caribbean Tuesday. Have you…,3414216935,2019-08-24T15:58:35.000Z,"{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 28, 'end': 32, 'probability': 0.6756, 'type': 'Other', 'normalized_text': '_AL99'}, {'start': 42, 'end': 59, 'probability': 0.588, 'type': 'Other', 'normalized_text': 'TropicalDepression'}, {'start': 61, 'end': 64, 'probability': 0.5733, 'type': 'Other', 'normalized_text': 'Five'}, {'start': 112, 'end': 120, 'probability': 0.9317, 'type': 'Place', 'normalized_text': 'Caribbean'}], 'hashtags': [{'start': 16, 'end': 33, 'tag': 'Disturbance_AL99'}, {'start': 41, 'end': 65, 'tag': 'TropicalDepression_Five'}, {'start': 111, 'end': 121, 'tag': 'Caribbean'}], 'mentions': [{'start': 3, 'end': 14, 'username': '268Weather', 'id': '308687564'}]}",False,['1165292327373606912'],Twitter for iPhone,en,"[{'type': 'retweeted', 'id': '1165289608248270850'}]",1165292327373606912,,,,1
1165292319161143296,"@realDonaldTrump Seriously.
What a bunch of garbage word salad
You absolutely let that RIDICULOUS conspiracy theorist get in your head while you were high.
Then you fking woke up.
Mr.NotSlick",23749122,2019-08-24T15:58:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 183, 'end': 190, 'probability': 0.4532, 'type': 'Other', 'normalized_text': 'NotSlick'}], 'mentions': [{'start': 0, 'end': 16, 'username': 'realDonaldTrump', 'id': '25073877'}]}",False,['1165292319161143296'],Twitter Web App,en,"[{'type': 'replied_to', 'id': '1165277727123025920'}]",1165277725541765120,25073877.0,,,1
1165292308390191104,"RT @NWS: Tropical Depression Five has formed east-southeast of the Lesser Antilles. Gradual strengthening is forecast, and the system may b…",434156015,2019-08-24T15:58:31.000Z,"{'retweet_count': 330, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 9, 'end': 32, 'probability': 0.8319, 'type': 'Other', 'normalized_text': 'Tropical Depression Five'}, {'start': 67, 'end': 81, 'probability': 0.4132, 'type': 'Place', 'normalized_text': 'Lesser Antilles'}], 'mentions': [{'start': 3, 'end': 7, 'username': 'NWS', 'id': '454313925'}]}",False,['1165292308390191104'],Twitter for iPhone,en,"[{'type': 'retweeted', 'id': '1165291849852104704'}]",1165292308390191104,,,,1
1165292301146558465,"RT @LizetteScribe: 27 years ago today, Hurricane Andrew demolished Homestead and Florida City. Here is The Miami Herald’s first post-hurric…",150651320,2019-08-24T15:58:29.000Z,"{'retweet_count': 41, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 39, 'end': 54, 'probability': 0.5335, 'type': 'Place', 'normalized_text': 'Hurricane Andrew'}, {'start': 67, 'end': 75, 'probability': 0.7202, 'type': 'Place', 'normalized_text': 'Homestead'}, {'start': 81, 'end': 92, 'probability': 0.9612, 'type': 'Place', 'normalized_text': 'Florida City'}, {'start': 107, 'end': 118, 'probability': 0.8296, 'type': 'Other', 'normalized_text': 'Miami Herald'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'LizetteScribe', 'id': '104908543'}]}",False,['1165292301146558465'],Twitter Web App,en,"[{'type': 'retweeted', 'id': '1165239376131043328'}]",1165292301146558465,,,,1
1165292299443757056,"RT @SyedAminulHaque: MQM District West have started a cleaning campaign. Inshallah, this week we will clean &amp; pick up garbage all around Or…",443834806,2019-08-24T15:58:28.000Z,"{'retweet_count': 37, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 21, 'end': 37, 'probability': 0.4834, 'type': 'Organization', 'normalized_text': 'MQM District West'}], 'mentions': [{'start': 3, 'end': 19, 'username': 'SyedAminulHaque', 'id': '1580409583'}]}",False,['1165292299443757056'],Twitter Web App,en,"[{'type': 'retweeted', 'id': '1164983296410955785'}]",1165292299443757056,,,,1
1165292293613424640,@darth You can see that she's typed something there. She's blocked people and sent garbage tweets. She's a menace.,22658326,2019-08-24T15:58:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'mentions': [{'start': 0, 'end': 6, 'username': 'darth', 'id': '1337271'}]}",False,['1165292293613424640'],Twitter Web App,en,"[{'type': 'replied_to', 'id': '1165046618007031808'}]",1165007041271881729,22658326.0,,,1
1165292278958575616,RT @NHC_Atlantic: Tropical Depression #Five has formed over the tropical Atlantic and is expected to strengthen to a tropical storm while i…,1092467717548855301,2019-08-24T15:58:24.000Z,"{'retweet_count': 520, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 18, 'end': 36, 'probability': 0.7397, 'type': 'Other', 'normalized_text': 'Tropical Depression'}, {'start': 64, 'end': 80, 'probability': 0.5431, 'type': 'Place', 'normalized_text': 'tropical Atlantic'}], 'hashtags': [{'start': 38, 'end': 43, 'tag': 'Five'}], 'mentions': [{'start': 3, 'end': 16, 'username': 'NHC_Atlantic', 'id': '299798272'}]}",False,['1165292278958575616'],Twitter Web App,en,"[{'type': 'retweeted', 'id': '1165283015599280128'}]",1165292278958575616,,,,1
1165292278686072832,"RT @OfficialJoelF: ON THIS DAY: Hurricane Andrew made landfall in South Florida in 1992 as a Cat. 5.

https://t.co/tnHcAH0wch https://t.co/…",182519056,2019-08-24T15:58:23.000Z,"{'retweet_count': 98, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 102, 'end': 125, 'url': 'https://t.co/tnHcAH0wch', 'expanded_url': 'https://wsvn.com/news/local/remembering-hurricane-andrew-on-its-27th-anniversary/', 'display_url': 'wsvn.com/news/local/rem…'}], 'annotations': [{'start': 32, 'end': 47, 'probability': 0.3973, 'type': 'Person', 'normalized_text': 'Hurricane Andrew'}, {'start': 66, 'end': 78, 'probability': 0.9595, 'type': 'Place', 'normalized_text': 'South Florida'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'OfficialJoelF', 'id': '628776007'}]}",False,['1165292278686072832'],Twitter for iPhone,en,"[{'type': 'retweeted', 'id': '1165281812559667200'}]",1165292278686072832,,,,1
1165292254371753984,"Referee and VAR absolute garbage today against @ManUtd That being said, midfield lacking besides Pogba, no ability to break down a compact Palace team. This is where transfer business hurts the team. We have pieces but not the whole puzzle. #PLonNBC",81507825,2019-08-24T15:58:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 97, 'end': 101, 'probability': 0.805, 'type': 'Person', 'normalized_text': 'Pogba'}, {'start': 139, 'end': 144, 'probability': 0.597, 'type': 'Organization', 'normalized_text': 'Palace'}, {'start': 242, 'end': 248, 'probability': 0.7372, 'type': 'Organization', 'normalized_text': 'PLonNBC'}], 'hashtags': [{'start': 241, 'end': 249, 'tag': 'PLonNBC'}], 'mentions': [{'start': 47, 'end': 54, 'username': 'ManUtd', 'id': '558797310'}]}",False,['1165292254371753984'],Twitter for iPhone,en,,1165292254371753984,,,,1
1165292252262019073,RT @collinabc13: Tropical Depression Five has formed east of the Caribbean. This storm is forecast to become a Hurricane late next week. It…,362331619,2019-08-24T15:58:17.000Z,"{'retweet_count': 23, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 17, 'end': 40, 'probability': 0.6524, 'type': 'Other', 'normalized_text': 'Tropical Depression Five'}, {'start': 65, 'end': 73, 'probability': 0.8063, 'type': 'Place', 'normalized_text': 'Caribbean'}]}",False,['1165292252262019073'],Twitter for iPhone,en,"[{'type': 'retweeted', 'id': '1165285353399496705'}]",1165292252262019073,,,,1
1165292239532240897,"RT @NWS: Tropical Depression Five has formed east-southeast of the Lesser Antilles. Gradual strengthening is forecast, and the system may b…",2306888262,2019-08-24T15:58:14.000Z,"{'retweet_count': 330, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 9, 'end': 32, 'probability': 0.8319, 'type': 'Other', 'normalized_text': 'Tropical Depression Five'}, {'start': 67, 'end': 81, 'probability': 0.4132, 'type': 'Place', 'normalized_text': 'Lesser Antilles'}], 'mentions': [{'start': 3, 'end': 7, 'username': 'NWS', 'id': '454313925'}]}",False,['1165292239532240897'],Twitter for iPhone,en,"[{'type': 'retweeted', 'id': '1165291849852104704'}]",1165292239532240897,,,,1
1165292233492520965,"RT @philklotzbach: On this date in 1992, #Hurricane Andrew made landfall near Homestead, Florida as a Category 5 hurricane with max winds o…",701479367390601217,2019-08-24T15:58:13.000Z,"{'retweet_count': 184, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 42, 'end': 57, 'probability': 0.647, 'type': 'Place', 'normalized_text': 'Hurricane Andrew'}, {'start': 78, 'end': 86, 'probability': 0.6709, 'type': 'Place', 'normalized_text': 'Homestead'}, {'start': 89, 'end': 95, 'probability': 0.952, 'type': 'Place', 'normalized_text': 'Florida'}], 'hashtags': [{'start': 41, 'end': 51, 'tag': 'Hurricane'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'philklotzbach', 'id': '58203491'}]}",False,['1165292233492520965'],Twitter for iPad,en,"[{'type': 'retweeted', 'id': '1165237821017341952'}]",1165292233492520965,,,,1
1165292231454052354,"RT @SyedAminulHaque: Visited different parts of Orangi &amp; monitored the pickup of garbage, while meeting the local people of that area. Insh…",443834806,2019-08-24T15:58:12.000Z,"{'retweet_count': 28, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 48, 'end': 53, 'probability': 0.4504, 'type': 'Other', 'normalized_text': 'Orangi'}], 'mentions': [{'start': 3, 'end': 19, 'username': 'SyedAminulHaque', 'id': '1580409583'}]}",False,['1165292231454052354'],Twitter Web App,en,"[{'type': 'retweeted', 'id': '1165291297990684683'}]",1165292231454052354,,,,1
1165292204207824896,"RT @freshalina: Never forget, Hurricane Chris performed ""Halle Berry"" for the Louisiana State Legislature. How will you impact our world? #…",229546347,2019-08-24T15:58:06.000Z,"{'retweet_count': 15989, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 30, 'end': 44, 'probability': 0.5935, 'type': 'Person', 'normalized_text': 'Hurricane Chris'}, {'start': 57, 'end': 67, 'probability': 0.609, 'type': 'Person', 'normalized_text': 'Halle Berry'}, {'start': 78, 'end': 104, 'probability': 0.9149, 'type': 'Organization', 'normalized_text': 'Louisiana State Legislature'}], 'mentions': [{'start': 3, 'end': 14, 'username': 'freshalina', 'id': '17654886'}]}",False,['1165292204207824896'],Twitter for iPhone,en,"[{'type': 'retweeted', 'id': '811416534874812417'}]",1165292204207824896,,,,1
1165292198990098433,"RT @WFLA: JUST IN: Tropical Depression Five has formed in the Atlantic. It's expected to become a named storm by Sunday morning. 
@WFLAEd…",770371657,2019-08-24T15:58:04.000Z,"{'retweet_count': 11, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 19, 'end': 42, 'probability': 0.798, 'type': 'Other', 'normalized_text': 'Tropical Depression Five'}, {'start': 62, 'end': 69, 'probability': 0.877, 'type': 'Place', 'normalized_text': 'Atlantic'}], 'mentions': [{'start': 3, 'end': 8, 'username': 'WFLA', 'id': '23820899'}]}",False,['1165292198990098433'],Twitter for iPad,en,"[{'type': 'retweeted', 'id': '1165286627557744641'}]",1165292198990098433,,,,1
1165292193860530177,TROPICS | Invest 99L has been upgraded to Tropical Depression Five and will likely strengthen into a tropical storm and later a hurricane in the coming days. The Lesser Antilles will likely see impacts. Stay tuned. #td3 #tropics #atlantic https://t.co/R7jegXDkjd,878668911729881088,2019-08-24T15:58:03.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 3, 'quote_count': 1}",everyone,"{'urls': [{'start': 239, 'end': 262, 'url': 'https://t.co/R7jegXDkjd', 'expanded_url': 'https://twitter.com/weatherx17/status/1165292193860530177/photo/1', 'display_url': 'pic.twitter.com/R7jegXDkjd', 'media_key': '3_1165292192203771904'}], 'annotations': [{'start': 42, 'end': 65, 'probability': 0.8058, 'type': 'Other', 'normalized_text': 'Tropical Depression Five'}, {'start': 162, 'end': 176, 'probability': 0.4461, 'type': 'Other', 'normalized_text': 'Lesser Antilles'}], 'hashtags': [{'start': 215, 'end': 219, 'tag': 'td3'}, {'start': 220, 'end': 228, 'tag': 'tropics'}, {'start': 229, 'end': 238, 'tag': 'atlantic'}]}",False,['1165292193860530177'],Buffer,en,,1165292193860530177,,{'media_keys': ['3_1165292192203771904']},,1
1165292157164576768,"RT @NWS: Tropical Depression Five has formed east-southeast of the Lesser Antilles. Gradual strengthening is forecast, and the system may b…",961633488054161408,2019-08-24T15:57:55.000Z,"{'retweet_count': 330, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 9, 'end': 32, 'probability': 0.8319, 'type': 'Other', 'normalized_text': 'Tropical Depression Five'}, {'start': 67, 'end': 81, 'probability': 0.4132, 'type': 'Place', 'normalized_text': 'Lesser Antilles'}], 'mentions': [{'start': 3, 'end': 7, 'username': 'NWS', 'id': '454313925'}]}",False,['1165292157164576768'],Twitter Web App,en,"[{'type': 'retweeted', 'id': '1165291849852104704'}]",1165292157164576768,,,,1
1165292144405417984,Now playing: Alcom - Hurricane Michael Hometown Heroes Tribute https://t.co/AmmScjFxok,3311871105,2019-08-24T15:57:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'urls': [{'start': 63, 'end': 86, 'url': 'https://t.co/AmmScjFxok', 'expanded_url': 'http://MooseMagnificat.com', 'display_url': 'MooseMagnificat.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1595130151112740865/MX1wiJBK?format=jpg&name=orig', 'width': 1920, 'height': 835}, {'url': 'https://pbs.twimg.com/news_img/1595130151112740865/MX1wiJBK?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Moose Magnificat – Tallahassee radio to the world', 'description': 'We are devoted to bringing you their original songs every day in their recordings, interviews, and live performances. If you belie ve in local music and want to help, click the “Support Local” button! As one of our Patrons, you will receive special benefits.', 'unwound_url': 'http://www.moosemagnificat.com/'}], 'annotations': [{'start': 13, 'end': 17, 'probability': 0.4799, 'type': 'Organization', 'normalized_text': 'Alcom'}, {'start': 21, 'end': 61, 'probability': 0.6464, 'type': 'Other', 'normalized_text': 'Hurricane Michael Hometown Heroes Tribute'}]}",False,['1165292144405417984'],Radio.co now playing,en,,1165292144405417984,,,,1
1165292112235171841,"RT @weatherchannel: Another #tropical disturbance likely to develop, track toward the Lesser Antilles by Tuesday. #99L https://t.co/Ho8OS7c…",1035296433694539776,2019-08-24T15:57:44.000Z,"{'retweet_count': 49, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 86, 'end': 100, 'probability': 0.6425, 'type': 'Other', 'normalized_text': 'Lesser Antilles'}], 'hashtags': [{'start': 28, 'end': 37, 'tag': 'tropical'}, {'start': 114, 'end': 118, 'tag': '99L'}], 'mentions': [{'start': 3, 'end': 18, 'username': 'weatherchannel', 'id': '20998647'}]}",False,['1165292112235171841'],Twitter for iPhone,en,"[{'type': 'retweeted', 'id': '1165241325601599488'}]",1165292112235171841,,,,1
1165292106560266240,RT @NHC_Atlantic: Tropical Depression #Five has formed over the tropical Atlantic and is expected to strengthen to a tropical storm while i…,358922958,2019-08-24T15:57:42.000Z,"{'retweet_count': 520, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'annotations': [{'start': 18, 'end': 36, 'probability': 0.7397, 'type': 'Other', 'normalized_text': 'Tropical Depression'}, {'start': 64, 'end': 80, 'probability': 0.5431, 'type': 'Place', 'normalized_text': 'tropical Atlantic'}], 'hashtags': [{'start': 38, 'end': 43, 'tag': 'Five'}], 'mentions': [{'start': 3, 'end': 16, 'username': 'NHC_Atlantic', 'id': '299798272'}]}",False,['1165292106560266240'],Twitter for iPhone,en,"[{'type': 'retweeted', 'id': '1165283015599280128'}]",1165292106560266240,,,,1
1165292093566279683,"RT @catswithnohope: TREATING KITTEN AS VERMIN

THIS IS HOW MOST PEOPLE TREAT ANIMALS HERE
✳️PLEASE EXCUSE MY LANGUAGE I COULDN'T HELP IT
Th…",577653607,2019-08-24T15:57:39.000Z,"{'retweet_count': 309, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"{'mentions': [{'start': 3, 'end': 18, 'username': 'catswithnohope', 'id': '1026216175527763968'}]}",False,['1165292093566279683'],Twitter for iPhone,en,"[{'type': 'retweeted', 'id': '1165286827655421956'}]",1165292093566279683,,,,1
